epoch,train_loss,train_acc,val_loss,val_acc
42,0.233451,92.6641,0.450228,85.7143
43,0.127718,95.3668,0.655691,77.1429
44,0.243176,90.3475,2.646992,45.7143
45,0.222323,92.6641,0.495261,80.0000
46,0.165881,93.4363,0.167891,94.2857
47,0.132180,95.3668,0.300258,88.5714
48,0.057837,99.6139,0.419280,80.0000
49,0.041089,99.2278,0.251863,85.7143
50,0.027461,99.6139,0.224965,88.5714
51,0.029058,99.6139,0.238092,94.2857
52,0.050086,98.0695,0.133686,94.2857
53,0.030697,99.2278,0.124608,94.2857
54,0.164039,96.9112,0.468327,82.8571
55,0.038484,99.2278,0.169231,97.1429
56,0.115087,96.1390,0.401756,88.5714
57,0.054465,98.4556,0.695932,82.8571
58,0.199143,92.2780,0.797400,82.8571
59,0.070511,97.2973,0.958122,77.1429
60,0.077048,98.0695,0.291631,88.5714
61,0.053722,98.0695,0.240453,94.2857
62,0.040806,98.4556,0.248348,88.5714
63,0.018134,99.2278,0.458971,82.8571
64,0.034487,98.8417,0.436443,88.5714
65,0.072689,97.6834,0.705484,82.8571
66,0.214303,92.2780,0.609925,77.1429
67,0.047246,98.8417,0.543154,88.5714
68,0.065268,97.6834,0.370595,82.8571
69,0.069159,97.2973,0.177138,94.2857
70,0.020739,99.6139,0.270292,91.4286
71,0.021320,99.2278,0.478791,88.5714
72,0.180433,94.9807,0.715113,71.4286
73,0.090602,96.5251,0.751965,80.0000
74,0.062778,98.0695,0.308932,85.7143
75,0.032543,98.4556,0.184989,88.5714
76,0.084076,97.2973,0.197672,88.5714
77,0.102620,96.9112,2.111330,65.7143
78,0.226126,91.1197,0.892238,74.2857
79,0.088787,98.0695,1.343982,82.8571
80,0.156862,95.3668,0.578764,88.5714
0,1.947190,16.2162,1.949709,14.2857
1,1.730948,35.5212,2.047383,14.2857
2,1.559044,40.5405,2.890466,14.2857
3,1.302921,57.9151,3.127358,14.2857
4,1.083980,63.3205,4.472023,22.8571
5,0.942974,66.7954,1.491854,51.4286
6,0.754623,75.6757,1.131257,57.1429
7,0.669203,76.0618,2.423179,45.7143
8,0.518913,81.4672,3.417610,28.5714
9,0.558543,79.9228,1.716522,45.7143
10,0.406977,85.7143,5.097160,28.5714
11,0.375920,89.1892,2.349985,34.2857
12,0.290205,90.7336,1.504274,60.0000
13,0.291558,91.8919,1.985718,42.8571
14,0.300186,88.0309,1.049798,57.1429
15,0.435741,84.5560,1.699094,57.1429
16,0.290207,88.0309,2.097428,51.4286
17,0.292875,91.1197,1.574664,62.8571
18,0.277123,89.9614,0.527643,80.0000
19,0.207300,93.0502,0.542283,80.0000
20,0.143437,96.1390,0.530687,74.2857
21,0.103742,96.5251,0.326163,88.5714
22,0.146476,94.9807,0.413306,88.5714
23,0.087320,97.6834,0.627138,80.0000
24,0.290427,91.8919,1.197459,80.0000
25,0.243507,91.8919,1.214455,68.5714
26,0.232553,91.5058,3.610669,31.4286
27,0.164880,94.2085,0.838050,71.4286
28,0.114054,95.7529,0.929938,68.5714
29,0.214198,93.8224,4.787203,28.5714
30,0.165498,95.3668,2.294748,45.7143
31,0.205468,93.8224,2.569178,42.8571
32,0.183284,94.2085,4.680537,34.2857
33,0.200040,92.6641,0.512527,88.5714
34,0.108488,98.0695,1.152353,80.0000
35,0.196212,91.8919,1.369822,68.5714
36,0.209636,92.2780,3.139602,37.1429
37,0.226652,94.2085,0.375490,85.7143
38,0.278121,90.7336,1.656356,48.5714
39,0.401861,84.1699,2.280201,40.0000
40,0.406922,83.0116,1.546947,57.1429
41,0.285884,88.0309,0.967847,71.4286
42,0.233451,92.6641,0.450228,85.7143
43,0.127718,95.3668,0.655691,77.1429
44,0.243176,90.3475,2.646992,45.7143
45,0.222323,92.6641,0.495261,80.0000
46,0.165881,93.4363,0.167891,94.2857
47,0.132180,95.3668,0.300258,88.5714
48,0.057837,99.6139,0.419280,80.0000
49,0.041089,99.2278,0.251863,85.7143
50,0.027461,99.6139,0.224965,88.5714
51,0.029058,99.6139,0.238092,94.2857
52,0.050086,98.0695,0.133686,94.2857
53,0.030697,99.2278,0.124608,94.2857
54,0.164039,96.9112,0.468327,82.8571
55,0.038484,99.2278,0.169231,97.1429
56,0.115087,96.1390,0.401756,88.5714
57,0.054465,98.4556,0.695932,82.8571
58,0.199143,92.2780,0.797400,82.8571
59,0.070511,97.2973,0.958122,77.1429
60,0.077048,98.0695,0.291631,88.5714
61,0.053722,98.0695,0.240453,94.2857
62,0.040806,98.4556,0.248348,88.5714
63,0.018134,99.2278,0.458971,82.8571
64,0.034487,98.8417,0.436443,88.5714
65,0.072689,97.6834,0.705484,82.8571
66,0.214303,92.2780,0.609925,77.1429
67,0.047246,98.8417,0.543154,88.5714
68,0.065268,97.6834,0.370595,82.8571
69,0.069159,97.2973,0.177138,94.2857
70,0.020739,99.6139,0.270292,91.4286
71,0.021320,99.2278,0.478791,88.5714
72,0.180433,94.9807,0.715113,71.4286
73,0.090602,96.5251,0.751965,80.0000
74,0.062778,98.0695,0.308932,85.7143
75,0.032543,98.4556,0.184989,88.5714
76,0.084076,97.2973,0.197672,88.5714
77,0.102620,96.9112,2.111330,65.7143
78,0.226126,91.1197,0.892238,74.2857
79,0.088787,98.0695,1.343982,82.8571
80,0.156862,95.3668,0.578764,88.5714
0,1.949980,15.4440,1.947312,14.2857
1,1.749957,37.8378,1.965702,14.2857
2,1.651450,35.1351,2.088785,14.2857
3,1.491693,39.7683,2.166768,17.1429
4,1.414168,48.6486,1.490029,40.0000
5,1.133071,59.8456,3.500861,17.1429
6,1.241305,47.1042,1.398346,48.5714
7,0.986628,62.5483,3.141349,34.2857
8,1.066987,54.8263,5.100987,17.1429
9,1.017197,54.0541,0.865556,65.7143
10,0.821278,64.4788,1.768669,37.1429
11,0.788065,67.9537,1.291819,34.2857
12,0.700136,70.6564,1.782389,40.0000
13,0.690536,68.7259,2.296932,31.4286
14,0.639911,73.3591,1.191259,48.5714
15,0.597155,75.2896,1.162981,57.1429
16,0.523127,76.8340,2.181171,45.7143
17,0.493491,80.6950,2.386500,34.2857
18,0.538561,82.6255,2.297847,34.2857
19,0.466421,81.4672,2.301849,37.1429
20,0.406999,84.1699,1.475606,42.8571
21,0.461160,81.8533,2.297867,40.0000
22,0.375736,86.1004,3.028085,31.4286
23,0.533188,83.7838,3.497584,37.1429
24,0.559082,80.3089,4.142927,37.1429
25,0.466636,81.8533,3.128085,20.0000
26,0.316317,88.8031,3.006616,40.0000
27,0.433151,84.1699,1.135232,54.2857
28,0.272020,92.2780,2.610741,40.0000
29,0.208753,93.0502,2.266951,62.8571
30,0.231604,92.2780,2.880356,40.0000
31,0.271672,90.7336,1.661312,51.4286
32,0.317464,85.3282,3.011377,37.1429
33,0.474444,88.0309,7.231142,22.8571
34,0.285020,88.4170,2.466812,40.0000
0,1.949980,15.4440,1.947312,14.2857
1,1.749957,37.8378,1.965702,14.2857
2,1.651450,35.1351,2.088785,14.2857
3,1.491693,39.7683,2.166768,17.1429
4,1.414168,48.6486,1.490029,40.0000
5,1.133071,59.8456,3.500861,17.1429
6,1.241305,47.1042,1.398346,48.5714
7,0.986628,62.5483,3.141349,34.2857
8,1.066987,54.8263,5.100987,17.1429
9,1.017197,54.0541,0.865556,65.7143
10,0.821278,64.4788,1.768669,37.1429
11,0.788065,67.9537,1.291819,34.2857
12,0.700136,70.6564,1.782389,40.0000
13,0.690536,68.7259,2.296932,31.4286
14,0.639911,73.3591,1.191259,48.5714
15,0.597155,75.2896,1.162981,57.1429
16,0.523127,76.8340,2.181171,45.7143
17,0.493491,80.6950,2.386500,34.2857
18,0.538561,82.6255,2.297847,34.2857
19,0.466421,81.4672,2.301849,37.1429
20,0.406999,84.1699,1.475606,42.8571
21,0.461160,81.8533,2.297867,40.0000
22,0.375736,86.1004,3.028085,31.4286
23,0.533188,83.7838,3.497584,37.1429
24,0.559082,80.3089,4.142927,37.1429
25,0.466636,81.8533,3.128085,20.0000
26,0.316317,88.8031,3.006616,40.0000
27,0.433151,84.1699,1.135232,54.2857
28,0.272020,92.2780,2.610741,40.0000
29,0.208753,93.0502,2.266951,62.8571
30,0.231604,92.2780,2.880356,40.0000
31,0.271672,90.7336,1.661312,51.4286
32,0.317464,85.3282,3.011377,37.1429
33,0.474444,88.0309,7.231142,22.8571
34,0.285020,88.4170,2.466812,40.0000
0,1.853178,27.6190,1.954482,14.2857
1,1.407397,53.3333,2.127627,14.2857
2,1.110330,67.6190,2.709485,16.6667
3,0.899030,69.5238,2.895533,30.9524
4,0.653655,80.3175,1.383902,54.7619
5,0.458581,85.0794,0.834048,64.2857
6,0.480823,82.2222,3.676979,42.8571
7,0.421017,86.6667,1.115950,69.0476
8,0.369998,88.2540,2.454731,47.6190
9,0.341548,86.9841,1.233555,69.0476
10,0.316417,89.8413,1.243117,64.2857
11,0.231058,92.6984,0.812886,73.8095
12,0.298783,88.5714,0.305014,85.7143
13,0.227913,92.0635,0.579029,80.9524
14,0.253217,92.0635,0.721216,85.7143
15,0.341082,89.8413,1.517113,66.6667
16,0.204197,93.3333,0.486273,90.4762
17,0.160166,93.6508,0.308761,88.0952
18,0.155965,96.1905,0.191464,90.4762
19,0.148465,94.9206,0.696546,76.1905
20,0.110602,96.5079,0.424924,83.3333
21,0.092380,97.1429,1.214211,66.6667
22,0.106273,96.8254,1.068703,73.8095
23,0.116309,96.1905,0.811504,76.1905
24,0.137279,95.5556,0.179321,90.4762
25,0.137383,94.9206,0.270202,88.0952
26,0.110032,97.4603,0.379120,88.0952
27,0.103639,95.8730,0.733927,76.1905
28,0.083926,97.1429,0.302572,92.8571
29,0.067752,98.4127,0.398195,92.8571
30,0.036380,99.0476,0.263291,92.8571
31,0.060408,97.4603,0.529642,85.7143
32,0.069981,97.1429,0.570338,83.3333
33,0.076063,97.7778,0.979355,78.5714
34,0.076500,97.1429,0.369895,85.7143
35,0.084308,97.4603,0.407337,90.4762
36,0.067534,98.0952,0.913729,80.9524
37,0.087273,96.5079,0.552455,83.3333
38,0.115279,95.8730,0.522675,85.7143
39,0.160449,95.5556,0.430793,88.0952
40,0.052356,98.0952,0.275942,92.8571
41,0.034754,98.4127,0.210367,85.7143
42,0.044318,98.7302,0.362892,88.0952
43,0.039560,98.7302,0.209296,88.0952
44,0.044395,98.4127,0.282836,90.4762
45,0.047833,98.0952,0.352553,92.8571
46,0.020272,99.3651,0.706397,80.9524
47,0.015163,99.6825,0.408225,90.4762
48,0.006896,100.0000,0.265240,92.8571
49,0.005282,100.0000,0.180939,97.6190
50,0.005795,100.0000,0.196102,95.2381
51,0.023641,99.3651,0.356909,95.2381
52,0.012719,100.0000,0.336632,95.2381
53,0.019213,99.0476,0.263905,92.8571
54,0.013242,100.0000,0.254608,95.2381
55,0.039626,99.0476,0.766361,85.7143
56,0.015191,100.0000,0.257607,95.2381
57,0.006753,100.0000,0.175292,95.2381
58,0.003606,100.0000,0.162178,95.2381
59,0.005680,100.0000,0.216332,92.8571
60,0.008763,99.3651,0.288619,90.4762
61,0.024125,99.3651,0.226759,90.4762
62,0.040851,99.0476,0.243758,88.0952
63,0.045873,99.0476,1.093480,71.4286
64,0.040695,98.0952,0.822549,78.5714
65,0.136205,96.1905,0.362333,90.4762
66,0.027685,99.3651,0.153251,92.8571
67,0.020824,100.0000,0.103180,95.2381
68,0.009162,100.0000,0.080151,97.6190
69,0.015102,99.0476,0.211026,92.8571
70,0.003683,100.0000,0.386427,90.4762
71,0.009979,99.6825,0.242081,90.4762
72,0.015697,99.6825,0.232170,90.4762
73,0.013638,99.6825,0.198503,95.2381
74,0.011829,99.6825,0.280669,95.2381
0,1.853178,27.6190,1.954482,14.2857
1,1.407397,53.3333,2.127627,14.2857
2,1.110330,67.6190,2.709485,16.6667
3,0.899030,69.5238,2.895533,30.9524
4,0.653655,80.3175,1.383902,54.7619
5,0.458581,85.0794,0.834048,64.2857
6,0.480823,82.2222,3.676979,42.8571
7,0.421017,86.6667,1.115950,69.0476
8,0.369998,88.2540,2.454731,47.6190
9,0.341548,86.9841,1.233555,69.0476
10,0.316417,89.8413,1.243117,64.2857
11,0.231058,92.6984,0.812886,73.8095
12,0.298783,88.5714,0.305014,85.7143
13,0.227913,92.0635,0.579029,80.9524
14,0.253217,92.0635,0.721216,85.7143
15,0.341082,89.8413,1.517113,66.6667
16,0.204197,93.3333,0.486273,90.4762
17,0.160166,93.6508,0.308761,88.0952
18,0.155965,96.1905,0.191464,90.4762
19,0.148465,94.9206,0.696546,76.1905
20,0.110602,96.5079,0.424924,83.3333
21,0.092380,97.1429,1.214211,66.6667
22,0.106273,96.8254,1.068703,73.8095
23,0.116309,96.1905,0.811504,76.1905
24,0.137279,95.5556,0.179321,90.4762
25,0.137383,94.9206,0.270202,88.0952
26,0.110032,97.4603,0.379120,88.0952
27,0.103639,95.8730,0.733927,76.1905
28,0.083926,97.1429,0.302572,92.8571
29,0.067752,98.4127,0.398195,92.8571
30,0.036380,99.0476,0.263291,92.8571
31,0.060408,97.4603,0.529642,85.7143
32,0.069981,97.1429,0.570338,83.3333
33,0.076063,97.7778,0.979355,78.5714
34,0.076500,97.1429,0.369895,85.7143
35,0.084308,97.4603,0.407337,90.4762
36,0.067534,98.0952,0.913729,80.9524
37,0.087273,96.5079,0.552455,83.3333
38,0.115279,95.8730,0.522675,85.7143
39,0.160449,95.5556,0.430793,88.0952
40,0.052356,98.0952,0.275942,92.8571
41,0.034754,98.4127,0.210367,85.7143
42,0.044318,98.7302,0.362892,88.0952
43,0.039560,98.7302,0.209296,88.0952
44,0.044395,98.4127,0.282836,90.4762
45,0.047833,98.0952,0.352553,92.8571
46,0.020272,99.3651,0.706397,80.9524
47,0.015163,99.6825,0.408225,90.4762
48,0.006896,100.0000,0.265240,92.8571
49,0.005282,100.0000,0.180939,97.6190
50,0.005795,100.0000,0.196102,95.2381
51,0.023641,99.3651,0.356909,95.2381
52,0.012719,100.0000,0.336632,95.2381
53,0.019213,99.0476,0.263905,92.8571
54,0.013242,100.0000,0.254608,95.2381
55,0.039626,99.0476,0.766361,85.7143
56,0.015191,100.0000,0.257607,95.2381
57,0.006753,100.0000,0.175292,95.2381
58,0.003606,100.0000,0.162178,95.2381
59,0.005680,100.0000,0.216332,92.8571
60,0.008763,99.3651,0.288619,90.4762
61,0.024125,99.3651,0.226759,90.4762
62,0.040851,99.0476,0.243758,88.0952
63,0.045873,99.0476,1.093480,71.4286
64,0.040695,98.0952,0.822549,78.5714
65,0.136205,96.1905,0.362333,90.4762
66,0.027685,99.3651,0.153251,92.8571
67,0.020824,100.0000,0.103180,95.2381
68,0.009162,100.0000,0.080151,97.6190
69,0.015102,99.0476,0.211026,92.8571
70,0.003683,100.0000,0.386427,90.4762
71,0.009979,99.6825,0.242081,90.4762
72,0.015697,99.6825,0.232170,90.4762
73,0.013638,99.6825,0.198503,95.2381
74,0.011829,99.6825,0.280669,95.2381
0,1.939532,16.2162,1.949896,14.2857
1,1.769080,27.4131,2.051850,14.2857
2,1.735619,32.4324,2.348754,14.2857
3,1.633216,32.8185,2.487460,14.2857
4,1.616870,35.5212,2.392457,14.2857
5,1.606727,30.5019,1.621828,25.7143
6,1.525283,38.2239,2.144151,28.5714
7,1.536187,32.8185,2.066087,11.4286
8,1.424957,42.8571,1.900235,34.2857
9,1.503041,35.5212,2.021672,37.1429
10,1.397984,47.4903,1.766003,31.4286
11,1.417926,42.8571,2.500411,20.0000
12,1.301375,52.8958,1.642584,31.4286
13,1.289386,50.1931,1.635637,28.5714
14,1.170486,53.6680,1.294355,45.7143
15,1.095343,57.1429,1.618359,40.0000
16,1.208594,50.1931,1.832220,40.0000
17,1.046624,59.8456,2.309308,22.8571
18,0.927533,66.4093,2.691080,20.0000
19,0.960101,59.8456,2.966788,31.4286
20,0.771817,73.3591,1.575210,40.0000
21,0.559369,81.8533,1.701063,34.2857
22,0.429782,88.8031,5.494920,20.0000
23,0.593858,74.9035,1.815455,42.8571
24,0.613508,74.9035,7.623602,20.0000
25,0.650663,76.0618,2.863852,48.5714
26,0.459364,84.5560,2.764722,40.0000
27,0.628408,77.2201,1.625418,40.0000
28,0.585981,79.5367,2.790111,37.1429
29,0.516572,82.6255,2.878656,28.5714
30,0.334116,87.6448,3.042032,31.4286
31,0.490931,83.3977,3.335444,25.7143
32,0.328398,88.8031,2.608943,40.0000
33,0.335460,88.0309,3.575086,25.7143
34,0.357121,85.3282,2.658392,34.2857
35,0.382368,87.6448,7.745997,20.0000
36,0.420810,83.0116,3.739193,31.4286
37,0.238469,94.5946,2.140209,48.5714
38,0.323167,90.7336,5.538959,28.5714
39,0.538708,81.0811,3.920121,34.2857
40,0.509909,83.0116,4.355083,31.4286
41,0.492779,81.4672,2.342646,42.8571
42,0.283362,90.7336,2.114337,42.8571
43,0.284886,89.9614,2.610001,37.1429
44,0.224919,92.2780,2.440765,37.1429
45,0.149067,94.5946,2.354067,28.5714
46,0.210341,91.8919,2.874750,37.1429
47,0.138462,97.2973,2.150179,37.1429
48,0.171244,94.9807,2.544256,37.1429
49,0.069832,98.0695,3.085462,40.0000
50,0.063270,97.2973,2.437952,31.4286
0,1.939532,16.2162,1.949896,14.2857
1,1.769080,27.4131,2.051850,14.2857
2,1.735619,32.4324,2.348754,14.2857
3,1.633216,32.8185,2.487460,14.2857
4,1.616870,35.5212,2.392457,14.2857
5,1.606727,30.5019,1.621828,25.7143
6,1.525283,38.2239,2.144151,28.5714
7,1.536187,32.8185,2.066087,11.4286
8,1.424957,42.8571,1.900235,34.2857
9,1.503041,35.5212,2.021672,37.1429
10,1.397984,47.4903,1.766003,31.4286
11,1.417926,42.8571,2.500411,20.0000
12,1.301375,52.8958,1.642584,31.4286
13,1.289386,50.1931,1.635637,28.5714
14,1.170486,53.6680,1.294355,45.7143
15,1.095343,57.1429,1.618359,40.0000
16,1.208594,50.1931,1.832220,40.0000
17,1.046624,59.8456,2.309308,22.8571
18,0.927533,66.4093,2.691080,20.0000
19,0.960101,59.8456,2.966788,31.4286
20,0.771817,73.3591,1.575210,40.0000
21,0.559369,81.8533,1.701063,34.2857
22,0.429782,88.8031,5.494920,20.0000
23,0.593858,74.9035,1.815455,42.8571
24,0.613508,74.9035,7.623602,20.0000
25,0.650663,76.0618,2.863852,48.5714
26,0.459364,84.5560,2.764722,40.0000
27,0.628408,77.2201,1.625418,40.0000
28,0.585981,79.5367,2.790111,37.1429
29,0.516572,82.6255,2.878656,28.5714
30,0.334116,87.6448,3.042032,31.4286
31,0.490931,83.3977,3.335444,25.7143
32,0.328398,88.8031,2.608943,40.0000
33,0.335460,88.0309,3.575086,25.7143
34,0.357121,85.3282,2.658392,34.2857
35,0.382368,87.6448,7.745997,20.0000
36,0.420810,83.0116,3.739193,31.4286
37,0.238469,94.5946,2.140209,48.5714
38,0.323167,90.7336,5.538959,28.5714
39,0.538708,81.0811,3.920121,34.2857
40,0.509909,83.0116,4.355083,31.4286
41,0.492779,81.4672,2.342646,42.8571
42,0.283362,90.7336,2.114337,42.8571
43,0.284886,89.9614,2.610001,37.1429
44,0.224919,92.2780,2.440765,37.1429
45,0.149067,94.5946,2.354067,28.5714
46,0.210341,91.8919,2.874750,37.1429
47,0.138462,97.2973,2.150179,37.1429
48,0.171244,94.9807,2.544256,37.1429
49,0.069832,98.0695,3.085462,40.0000
50,0.063270,97.2973,2.437952,31.4286
0,1.939532,16.2162,1.949896,14.2857
1,1.769080,27.4131,2.051850,14.2857
2,1.735619,32.4324,2.348754,14.2857
3,1.633216,32.8185,2.487460,14.2857
4,1.616870,35.5212,2.392457,14.2857
5,1.606727,30.5019,1.621828,25.7143
6,1.525283,38.2239,2.144151,28.5714
7,1.536187,32.8185,2.066087,11.4286
8,1.424957,42.8571,1.900235,34.2857
9,1.503041,35.5212,2.021672,37.1429
10,1.397984,47.4903,1.766003,31.4286
11,1.417926,42.8571,2.500411,20.0000
12,1.301375,52.8958,1.642584,31.4286
13,1.289386,50.1931,1.635637,28.5714
14,1.170486,53.6680,1.294355,45.7143
15,1.095343,57.1429,1.618359,40.0000
16,1.208594,50.1931,1.832220,40.0000
17,1.046624,59.8456,2.309308,22.8571
18,0.927533,66.4093,2.691080,20.0000
19,0.960101,59.8456,2.966788,31.4286
20,0.771817,73.3591,1.575210,40.0000
21,0.559369,81.8533,1.701063,34.2857
22,0.429782,88.8031,5.494920,20.0000
23,0.593858,74.9035,1.815455,42.8571
24,0.613508,74.9035,7.623602,20.0000
25,0.650663,76.0618,2.863852,48.5714
26,0.459364,84.5560,2.764722,40.0000
27,0.628408,77.2201,1.625418,40.0000
28,0.585981,79.5367,2.790111,37.1429
29,0.516572,82.6255,2.878656,28.5714
30,0.334116,87.6448,3.042032,31.4286
31,0.490931,83.3977,3.335444,25.7143
32,0.328398,88.8031,2.608943,40.0000
33,0.335460,88.0309,3.575086,25.7143
34,0.357121,85.3282,2.658392,34.2857
35,0.382368,87.6448,7.745997,20.0000
36,0.420810,83.0116,3.739193,31.4286
37,0.238469,94.5946,2.140209,48.5714
38,0.323167,90.7336,5.538959,28.5714
39,0.538708,81.0811,3.920121,34.2857
40,0.509909,83.0116,4.355083,31.4286
41,0.492779,81.4672,2.342646,42.8571
42,0.283362,90.7336,2.114337,42.8571
43,0.284886,89.9614,2.610001,37.1429
44,0.224919,92.2780,2.440765,37.1429
45,0.149067,94.5946,2.354067,28.5714
46,0.210341,91.8919,2.874750,37.1429
47,0.138462,97.2973,2.150179,37.1429
48,0.171244,94.9807,2.544256,37.1429
49,0.069832,98.0695,3.085462,40.0000
50,0.063270,97.2973,2.437952,31.4286
0,1.939532,16.2162,1.949896,14.2857
0,1.939532,16.2162,1.949896,14.2857
1,1.769080,27.4131,2.051850,14.2857
2,1.735619,32.4324,2.348754,14.2857
3,1.633216,32.8185,2.487460,14.2857
4,1.616870,35.5212,2.392457,14.2857
5,1.606727,30.5019,1.621828,25.7143
6,1.525283,38.2239,2.144151,28.5714
7,1.536187,32.8185,2.066087,11.4286
8,1.424957,42.8571,1.900235,34.2857
9,1.503041,35.5212,2.021672,37.1429
10,1.397984,47.4903,1.766003,31.4286
11,1.417926,42.8571,2.500411,20.0000
12,1.301375,52.8958,1.642584,31.4286
13,1.289386,50.1931,1.635637,28.5714
14,1.170486,53.6680,1.294355,45.7143
15,1.095343,57.1429,1.618359,40.0000
16,1.208594,50.1931,1.832220,40.0000
17,1.046624,59.8456,2.309308,22.8571
18,0.927533,66.4093,2.691080,20.0000
19,0.960101,59.8456,2.966788,31.4286
20,0.771817,73.3591,1.575210,40.0000
21,0.559369,81.8533,1.701063,34.2857
22,0.429782,88.8031,5.494920,20.0000
23,0.593858,74.9035,1.815455,42.8571
24,0.613508,74.9035,7.623602,20.0000
25,0.650663,76.0618,2.863852,48.5714
26,0.459364,84.5560,2.764722,40.0000
27,0.628408,77.2201,1.625418,40.0000
28,0.585981,79.5367,2.790111,37.1429
29,0.516572,82.6255,2.878656,28.5714
30,0.334116,87.6448,3.042032,31.4286
31,0.490931,83.3977,3.335444,25.7143
32,0.328398,88.8031,2.608943,40.0000
33,0.335460,88.0309,3.575086,25.7143
34,0.357121,85.3282,2.658392,34.2857
35,0.382368,87.6448,7.745997,20.0000
36,0.420810,83.0116,3.739193,31.4286
37,0.238469,94.5946,2.140209,48.5714
38,0.323167,90.7336,5.538959,28.5714
39,0.538708,81.0811,3.920121,34.2857
40,0.509909,83.0116,4.355083,31.4286
41,0.492779,81.4672,2.342646,42.8571
42,0.283362,90.7336,2.114337,42.8571
43,0.284886,89.9614,2.610001,37.1429
44,0.224919,92.2780,2.440765,37.1429
45,0.149067,94.5946,2.354067,28.5714
46,0.210341,91.8919,2.874750,37.1429
47,0.138462,97.2973,2.150179,37.1429
48,0.171244,94.9807,2.544256,37.1429
49,0.069832,98.0695,3.085462,40.0000
50,0.063270,97.2973,2.437952,31.4286
0,1.883113,20.6349,1.954637,14.2857
1,1.532991,48.2540,2.177691,21.4286
2,1.238479,60.9524,3.103883,19.0476
3,0.923057,69.5238,2.665137,28.5714
4,0.744029,75.8730,0.940931,69.0476
5,0.587668,79.6825,1.917519,59.5238
6,0.567945,78.4127,2.212105,54.7619
7,0.537053,82.2222,1.262488,54.7619
8,0.435206,85.3968,1.116394,71.4286
9,0.382747,86.6667,0.634897,73.8095
10,0.297847,89.8413,1.363813,69.0476
11,0.222950,93.3333,0.707280,78.5714
12,0.294744,89.8413,0.779530,76.1905
13,0.216547,92.3810,5.536829,33.3333
14,0.183047,93.9683,1.185952,69.0476
15,0.127993,97.4603,1.240288,66.6667
16,0.150394,95.2381,0.868801,73.8095
17,0.122225,95.5556,0.886118,76.1905
18,0.084232,97.1429,1.054078,76.1905
19,0.097969,96.8254,0.512937,83.3333
20,0.096389,97.1429,1.643681,69.0476
21,0.056527,98.0952,0.608153,80.9524
22,0.035682,99.3651,0.654698,80.9524
23,0.065431,98.7302,0.749343,83.3333
24,0.068938,97.4603,1.811193,61.9048
25,0.051846,98.4127,1.036896,78.5714
26,0.050740,97.7778,0.669596,83.3333
27,0.058580,97.7778,1.202443,73.8095
28,0.060883,98.0952,0.452684,88.0952
29,0.051178,98.0952,0.717704,83.3333
30,0.031699,99.3651,1.620778,59.5238
31,0.028010,99.0476,1.002635,76.1905
32,0.025630,99.3651,0.930760,76.1905
33,0.027510,98.7302,0.874010,78.5714
34,0.014443,100.0000,0.809891,85.7143
35,0.035919,99.3651,1.154088,76.1905
36,0.048498,99.0476,1.710868,71.4286
37,0.051919,98.7302,1.006648,73.8095
38,0.030446,99.3651,0.900146,73.8095
39,0.018581,99.0476,0.900032,78.5714
40,0.044805,98.4127,0.722231,80.9524
41,0.059565,98.0952,1.128211,71.4286
42,0.098331,96.5079,0.973390,69.0476
43,0.131847,96.5079,1.078863,78.5714
44,0.110841,97.1429,1.040837,73.8095
45,0.164566,94.6032,1.136882,73.8095
46,0.148867,94.6032,1.284652,73.8095
47,0.068679,98.0952,0.727843,83.3333
48,0.045003,99.0476,1.277960,76.1905
49,0.016637,99.6825,0.655701,88.0952
50,0.016789,99.6825,0.596921,88.0952
51,0.005895,100.0000,0.520817,88.0952
52,0.007258,100.0000,0.501864,90.4762
53,0.004743,100.0000,0.550413,90.4762
54,0.002580,100.0000,0.492650,88.0952
55,0.003487,100.0000,0.474747,90.4762
56,0.006860,100.0000,0.539939,88.0952
57,0.002611,100.0000,0.664965,90.4762
58,0.001501,100.0000,0.824352,85.7143
59,0.010354,99.6825,0.649253,85.7143
60,0.019386,99.3651,0.596238,83.3333
61,0.023196,99.6825,0.757742,80.9524
62,0.006760,100.0000,0.540972,83.3333
0,1.883113,20.6349,1.954637,14.2857
63,0.004818,100.0000,0.503570,88.0952
1,1.532991,48.2540,2.177691,21.4286
64,0.001511,100.0000,0.436247,88.0952
2,1.238479,60.9524,3.103883,19.0476
65,0.002638,100.0000,0.398485,92.8571
3,0.923057,69.5238,2.665137,28.5714
66,0.010515,99.3651,0.367663,88.0952
4,0.744029,75.8730,0.940931,69.0476
67,0.010101,99.6825,0.569618,88.0952
5,0.587668,79.6825,1.917519,59.5238
68,0.010422,99.6825,0.331824,92.8571
6,0.567945,78.4127,2.212105,54.7619
69,0.019303,99.3651,0.661885,88.0952
7,0.537053,82.2222,1.262488,54.7619
70,0.014190,99.3651,0.759680,83.3333
8,0.435206,85.3968,1.116394,71.4286
71,0.016793,99.3651,0.586461,85.7143
9,0.382747,86.6667,0.634897,73.8095
72,0.036318,98.7302,2.366145,73.8095
10,0.297847,89.8413,1.363813,69.0476
73,0.128031,95.2381,3.615804,45.2381
11,0.222950,93.3333,0.707280,78.5714
74,0.100512,94.9206,1.194591,73.8095
12,0.294744,89.8413,0.779530,76.1905
75,0.128369,94.9206,0.998909,78.5714
13,0.216547,92.3810,5.536829,33.3333
